8000.00 1.1590224396762 1.0000000000000
7999.00 1.1590224253574 1.0000000000000
7998.00 1.1590224109858 1.0000000000000
7997.00 1.1590223965610 1.0000000000000
7996.00 1.1590223820830 1.0000000000000
7995.00 1.1590223675515 1.0000000000000
7994.00 1.1590223529662 1.0000000000000
7993.00 1.1590223383270 1.0000000000000
7992.00 1.1590223236337 1.0000000000000
7991.00 1.1590223088861 1.0000000000000
7990.00 1.1590222940839 1.0000000000000
7989.00 1.1590222792269 1.0000000000000
7988.00 1.1590222643149 1.0000000000000
7987.00 1.1590222493476 1.0000000000000
7986.00 1.1590222343250 1.0000000000000
7985.00 1.1590222192467 1.0000000000000
7984.00 1.1590222041126 1.0000000000000
7983.00 1.1590221889223 1.0000000000000
7982.00 1.1590221736757 1.0000000000000
7981.00 1.1590221583726 1.0000000000000
7980.00 1.1590221430128 1.0000000000000
7979.00 1.1590221275959 1.0000000000000
7978.00 1.1590221121219 1.0000000000000
7977.00 1.1590220965904 1.0000000000000
7976.00 1.1590220810012 1.0000000000000
7975.00 1.1590220653541 1.0000000000000
7974.00 1.1590220496490 1.0000000000000
7973.00 1.1590220338854 1.0000000000000
7972.00 1.1590220180633 1.0000000000000
7971.00 1.1590220021824 1.0000000000000
7970.00 1.1590219862424 1.0000000000000
7969.00 1.1590219702432 1.0000000000000
7968.00 1.1590219541844 1.0000000000000
7967.00 1.1590219380659 1.0000000000000
7966.00 1.1590219218873 1.0000000000000
7965.00 1.1590219056486 1.0000000000000
7964.00 1.1590218893494 1.0000000000000
7963.00 1.1590218729894 1.0000000000000
7962.00 1.1590218565685 1.0000000000000
7961.00 1.1590218400864 1.0000000000000
7960.00 1.1590218235429 1.0000000000000
7959.00 1.1590218069377 1.0000000000000
7958.00 1.1590217902706 1.0000000000000
7957.00 1.1590217735413 1.0000000000000
7956.00 1.1590217567496 1.0000000000000
7955.00 1.1590217398952 1.0000000000000
7954.00 1.1590217229779 1.0000000000000
7953.00 1.1590217059974 1.0000000000000
7952.00 1.1590216889535 1.0000000000000
7951.00 1.1590216718459 1.0000000000000
7950.00 1.1590216546744 1.0000000000000
7949.00 1.1590216374387 1.0000000000000
7948.00 1.1590216201386 1.0000000000000
7947.00 1.1590216027738 1.0000000000000
7946.00 1.1590215853440 1.0000000000000
7945.00 1.1590215678490 1.0000000000000
7944.00 1.1590215502886 1.0000000000000
7943.00 1.1590215326624 1.0000000000000
7942.00 1.1590215149702 1.0000000000000
7941.00 1.1590214972117 1.0000000000000
7940.00 1.1590214793868 1.0000000000000
7939.00 1.1590214614950 1.0000000000000
7938.00 1.1590214435362 1.0000000000000
7937.00 1.1590214255100 1.0000000000000
7936.00 1.1590214074163 1.0000000000000
7935.00 1.1590213892547 1.0000000000000
7934.00 1.1590213710249 1.0000000000000
7933.00 1.1590213527267 1.0000000000000
7932.00 1.1590213343599 1.0000000000000
7931.00 1.1590213159241 1.0000000000000
7930.00 1.1590212974191 1.0000000000000
7929.00 1.1590212788445 1.0000000000000
7928.00 1.1590212602002 1.0000000000000
7927.00 1.1590212414858 1.0000000000000
7926.00 1.1590212227010 1.0000000000000
7925.00 1.1590212038456 1.0000000000000
7924.00 1.1590211849193 1.0000000000000
7923.00 1.1590211659218 1.0000000000000
7922.00 1.1590211468528 1.0000000000000
7921.00 1.1590211277120 1.0000000000000
7920.00 1.1590211084991 1.0000000000000
7919.00 1.1590210892140 1.0000000000000
7918.00 1.1590210698561 1.0000000000000
7917.00 1.1590210504253 1.0000000000000
7916.00 1.1590210309214 1.0000000000000
7915.00 1.1590210113438 1.0000000000000
7914.00 1.1590209916925 1.0000000000000
7913.00 1.1590209719670 1.0000000000000
7912.00 1.1590209521672 1.0000000000000
7911.00 1.1590209322926 1.0000000000000
7910.00 1.1590209123430 1.0000000000000
7909.00 1.1590208923181 1.0000000000000
7908.00 1.1590208722176 1.0000000000000
7907.00 1.1590208520412 1.0000000000000
7906.00 1.1590208317885 1.0000000000000
7905.00 1.1590208114593 1.0000000000000
7904.00 1.1590207910533 1.0000000000000
7903.00 1.1590207705701 1.0000000000000
7902.00 1.1590207500094 1.0000000000000
7901.00 1.1590207293709 1.0000000000000
7900.00 1.1590207086544 1.0000000000000
7899.00 1.1590206878595 1.0000000000000
7898.00 1.1590206669858 1.0000000000000
7897.00 1.1590206460331 1.0000000000000
7896.00 1.1590206250011 1.0000000000000
7895.00 1.1590206038893 1.0000000000000
7894.00 1.1590205826976 1.0000000000000
7893.00 1.1590205614255 1.0000000000000
7892.00 1.1590205400728 1.0000000000000
7891.00 1.1590205186391 1.0000000000000
7890.00 1.1590204971241 1.0000000000000
7889.00 1.1590204755275 1.0000000000000
7888.00 1.1590204538489 1.0000000000000
7887.00 1.1590204320880 1.0000000000000
7886.00 1.1590204102445 1.0000000000000
7885.00 1.1590203883180 1.0000000000000
7884.00 1.1590203663083 1.0000000000000
7883.00 1.1590203442149 1.0000000000000
7882.00 1.1590203220375 1.0000000000000
7881.00 1.1590202997758 1.0000000000000
7880.00 1.1590202774295 1.0000000000000
7879.00 1.1590202549981 1.0000000000000
7878.00 1.1590202324814 1.0000000000000
7877.00 1.1590202098790 1.0000000000000
7876.00 1.1590201871906 1.0000000000000
7875.00 1.1590201644158 1.0000000000000
7874.00 1.1590201415543 1.0000000000000
7873.00 1.1590201186056 1.0000000000000
7872.00 1.1590200955695 1.0000000000000
7871.00 1.1590200724457 1.0000000000000
7870.00 1.1590200492336 1.0000000000000
7869.00 1.1590200259331 1.0000000000000
7868.00 1.1590200025437 1.0000000000000
